id,citation,license,retracted,full_text_format,full_text_href,cdr_url,has_fileset
PMC11863276,J Sport Health Sci. 2024 Sep 17; 14:100988,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/dc/14/PMC11863276.tar.gz,,
PMC11633803,J Appl Clin Med Phys. 2024 Sep 17; 25(12):e14515,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/0f/95/PMC11633803.tar.gz,,
PMC11564393,Virchows Arch. 2024 Sep 17; 485(5):829-840,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/bb/66/PMC11564393.tar.gz,,
PMC11529804,Front RNA Res. 2024 Sep 17; 2:1448194,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/f3/e2/PMC11529804.tar.gz,,
PMC11445632,JMIR Res Protoc. 2024 Sep 17; 13:e59636,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/b0/f9/PMC11445632.tar.gz,,
PMC11435464,Sensors (Basel). 2024 Sep 17; 24(18):6005,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/ec/51/PMC11435464.tar.gz,,
PMC11419083,bioRxiv. 2024 Sep 17;:2024.09.09.612110,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/a9/bc/PMC11419083.tar.gz,,
PMC11409152,JAMA Netw Open. 2024 Sep 17; 7(9):e2429454,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/f7/e0/PMC11409152.tar.gz,,
PMC11407281,PNAS Nexus. 2024 Sep 17; 3(9):pgae345,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/94/90/PMC11407281.tar.gz,,
PMC11659483,Eur J Heart Fail. 2024 Nov 16; 26(11):2453-2463,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/87/98/PMC11659483.tar.gz,,
PMC11530569,Ther Innov Regul Sci. 2024 Sep 16; 58(6):1214-1232,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/1f/2d/PMC11530569.tar.gz,,
PMC11504257,Antimicrob Steward Healthc Epidemiol. 2024 Sep 16; 4(Suppl 1):s30-s31,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/e7/16/PMC11504257.tar.gz,,
PMC11504231,Antimicrob Steward Healthc Epidemiol. 2024 Sep 16; 4(Suppl 1):s95,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/19/09/PMC11504231.tar.gz,,
PMC11462443,Sleep Adv. 2024 Sep 16; 5(1):zpae068,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/d5/b1/PMC11462443.tar.gz,,
PMC11451667,medRxiv. 2024 Sep 16;:2024.09.13.24313654,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/6d/af/PMC11451667.tar.gz,,
PMC11439726,Front Immunol. 2024 Sep 16; 15:1371156,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/24/ff/PMC11439726.tar.gz,,
PMC11403907,BMC Infect Dis. 2024 Sep 16; 24:982,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/1b/da/PMC11403907.tar.gz,,
PMC11479376,Cureus.; 16(9):e69451,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/87/e5/PMC11479376.tar.gz,,
PMC11432415,J Clin Med. 2024 Sep 15; 13(18):5484,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/84/06/PMC11432415.tar.gz,,
PMC11560581,Biomaterials. 2025 Mar 14; 314:122831,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/7f/1f/PMC11560581.tar.gz,,
PMC11419055,bioRxiv. 2024 Sep 14;:2024.09.07.611823,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/4f/f6/PMC11419055.tar.gz,,
PMC11731609,Front Child Adolesc Psychiatry. 2024 Sep 13; 3:1334316,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/e4/2e/PMC11731609.tar.gz,,
PMC11437231,JMIR Res Protoc. 2024 Sep 13; 13:e64373,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/52/12/PMC11437231.tar.gz,,
PMC11434326,Medicina (Kaunas). 2024 Sep 13; 60(9):1493,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c0/f8/PMC11434326.tar.gz,,
PMC11404476,PeerJ. 2024 Sep 13; 12:e18100,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/ed/2c/PMC11404476.tar.gz,,
PMC11637286,J Am Geriatr Soc. 2024 Dec 12; 72(12):3784-3799,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/a2/3a/PMC11637286.tar.gz,,
PMC11491717,Res Pract Thromb Haemost. 2024 Sep 12; 8(7):102570,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/2f/a1/PMC11491717.tar.gz,,
PMC11486027,Epigenomics.; 16(18):12153-1230,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/eb/06/PMC11486027.tar.gz,,
PMC11432080,Int J Mol Sci. 2024 Sep 12; 25(18):9863,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/cd/6e/PMC11432080.tar.gz,,
PMC11424517,Front Immunol. 2024 Sep 12; 15:1443886,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/2d/c1/PMC11424517.tar.gz,,
PMC11419254,Res Sq. 2024 Sep 12;:rs.3.rs-4915088,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/7c/74/PMC11419254.tar.gz,,
PMC11562121,Health Policy Plan. 2024 Sep 11; 39(10):1125-1131,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/89/52/PMC11562121.tar.gz,,
PMC11502527,Diabetes Care. 2024 Sep 11; 47(11):1985-1994,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/ec/cc/PMC11502527.tar.gz,,
PMC11473784,Br J Cancer. 2024 Nov 2; 131(8):1378-1386,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/48/1c/PMC11473784.tar.gz,,
PMC11419005,bioRxiv. 2024 Sep 11;:2024.09.11.612465,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/b6/ab/PMC11419005.tar.gz,,
PMC11418843,Bull World Health Organ. 2024 Oct 1; 102(10):765-768,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/4d/f9/PMC11418843.tar.gz,,
PMC11416580,Lancet Reg Health Am. 2024 Sep 11; 39:100884,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/e1/2c/PMC11416580.tar.gz,,
PMC11391503,J Neurosci. 2024 Sep 11; 44(37):e0455242024,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/00/5a/PMC11391503.tar.gz,,
PMC11390939,Nat Commun. 2024 Sep 11; 15:7954,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/cd/55/PMC11390939.tar.gz,,
PMC11389793,Environ Res Health. 2024 Dec 1; 2(4):045004,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/48/e2/PMC11389793.tar.gz,,
PMC11528946,Toxicol Pathol. 2024 Aug 10; 52(6):333-342,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c9/fc/PMC11528946.tar.gz,,
PMC11492112,J Alzheimers Dis.; 101(2):681-691,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/fb/20/PMC11492112.tar.gz,,
PMC11431621,Entropy (Basel). 2024 Sep 10; 26(9):775,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/6d/b5/PMC11431621.tar.gz,,
PMC11419195,medRxiv. 2024 Sep 10;:2024.09.10.24313336,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/a0/8a/PMC11419195.tar.gz,,
PMC11417566,Prev Med Rep. 2024 Sep 10; 47:102884,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/a5/9b/PMC11417566.tar.gz,,
PMC11414980,PLoS Negl Trop Dis. 2024 Sep 10; 18(9):e0011759,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/dd/53/PMC11414980.tar.gz,,
PMC11389825,JCI Insight.; 9(17):e180609,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/49/c7/PMC11389825.tar.gz,,
PMC11389315,BMC Public Health. 2024 Sep 10; 24:2469,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/ae/0f/PMC11389315.tar.gz,,
PMC11387115,Cereb Cortex. 2024 Sep 10; 34(9):bhae351,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/67/97/PMC11387115.tar.gz,,
PMC11841636,J Infect Dis. 2024 Sep 9; 231(2):e385-e395,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/17/db/PMC11841636.tar.gz,,
PMC11807440,J Natl Cancer Inst. 2024 Sep 9; 117(2):217-228,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c8/c3/PMC11807440.tar.gz,,
PMC11586314,AIDS Behav. 2024 Sep 9; 28(12):4052-4068,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/62/21/PMC11586314.tar.gz,,
PMC11580382,IUBMB Life. 2024 Dec 9; 76(12):1091-1105,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/44/6a/PMC11580382.tar.gz,,
PMC11419228,medRxiv. 2024 Sep 9;:2024.09.07.24313132,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/cd/17/PMC11419228.tar.gz,,
PMC11415669,ESMO Open. 2024 Sep 9; 9(9):103695,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/1c/ee/PMC11415669.tar.gz,,
PMC11414547,Radiol Case Rep. 2024 Sep 9; 19(12):5665-5669,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c8/3c/PMC11414547.tar.gz,,
PMC11383529,eLife.; 13:RP94899,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/ab/57/PMC11383529.tar.gz,,
PMC11398592,medRxiv. 2024 Sep 8;:2024.09.05.24313142,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/e9/39/PMC11398592.tar.gz,,
PMC11382225,Womens Health (Lond). 2024 Sep 8; 20:17455057241274897,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/68/d8/PMC11382225.tar.gz,,
PMC11573577,Mol Ther. 2024 Nov 6; 32(11):4006-4020,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/c4/1a/PMC11573577.tar.gz,,
PMC11428819,Bioengineering (Basel). 2024 Sep 7; 11(9):899,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/a5/6f/PMC11428819.tar.gz,,
PMC11564053,Blood Adv. 2024 Sep 6; 8(21):5663-5673,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/d4/dc/PMC11564053.tar.gz,,
PMC11445423,EMBO J. 2024 Sep 6; 43(19):4439,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/04/3a/PMC11445423.tar.gz,,
PMC11716034,Am J Respir Crit Care Med.; 210(12):1398-1408,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/f6/82/PMC11716034.tar.gz,,
PMC11440497,J Med Chem. 2024 Sep 5; 67(18):16505-16532,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/e7/35/PMC11440497.tar.gz,,
PMC11410765,Front Health Serv. 2024 Sep 5; 4:1443955,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/3d/79/PMC11410765.tar.gz,,
PMC11398400,bioRxiv. 2024 Sep 5;:2024.09.03.611033,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/e9/93/PMC11398400.tar.gz,,
PMC11381648,BMJ Open. 2024 Sep 5; 14(9):e080218,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/8a/81/PMC11381648.tar.gz,,
PMC11378676,Ann Med.; 56(1):2399316,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/26/b9/PMC11378676.tar.gz,,
PMC11378239,Inquiry. 2024 Sep 5; 61:00469580241274030,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/f3/98/PMC11378239.tar.gz,,
PMC11378179,Health Serv Insights. 2024 Sep 5; 17:11786329241277724,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/61/ac/PMC11378179.tar.gz,,
PMC11378170,J Int Assoc Provid AIDS Care. 2024 Sep 5; 23:23259582241269919,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/af/90/PMC11378170.tar.gz,,
PMC11375528,Cancer Med. 2024 Sep 5; 13(17):e70187,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/1d/25/PMC11375528.tar.gz,,
PMC11514467,Nucleic Acids Res. 2024 Sep 4; 52(19):11536-11551,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/a0/c5/PMC11514467.tar.gz,,
PMC11452554,Cureus.; 16(9):e68673,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/2f/c2/PMC11452554.tar.gz,,
PMC11408384,Dev Cogn Neurosci. 2024 Sep 4; 69:101442,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/58/39/PMC11408384.tar.gz,,
PMC11397376,Nutrients. 2024 Sep 4; 16(17):2985,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/a7/f8/PMC11397376.tar.gz,,
PMC11395493,Int J Mol Sci. 2024 Sep 4; 25(17):9600,,,tgz,ftp://ftp.ncbi.nlm.nih.gov/pub/pmc/7b/75/PMC11395493.tar.gz,,
